lgn_mean,lgn_std,disr_score,noisy
1.1686653,0.6525149,-1.236681,0
0.7537282,0.39734745,-0.43973014,0
0.6964181,0.3101947,-0.34561944,0
0.51849836,0.21334511,0.14521438,0
0.66731244,0.32759386,-0.13153827,0
1.3952025,0.83240706,-1.6015267,0
0.99612415,0.60205436,-0.654034,0
0.62323165,0.4611547,-0.06453118,0
0.5554843,0.27122626,-0.42726517,0
0.67088944,0.59710246,-0.54352283,0
0.74987453,0.40810895,-0.55736035,0
0.46242285,0.24276479,-0.20234343,0
0.46880117,0.2720662,-0.12290779,0
1.3277792,0.9359862,-1.7343867,0
0.75841683,0.42198378,-0.31048417,0
1.5602119,1.0894002,-0.87365633,0
0.67815787,0.35728493,-0.40697944,0
0.79011506,0.38166314,-0.44724244,0
1.4346118,0.73955226,-1.554805,0
0.7202403,0.37668654,-0.17078006,0
0.53418905,0.22377644,-0.103183836,0
0.8062372,0.412161,-0.56485754,0
0.62389094,0.3072478,-0.43567762,0
0.56026167,0.26148638,-0.14028478,0
0.55117196,0.28839904,-0.5484107,0
1.0046412,0.77303475,-0.48041183,0
0.58707064,0.2570119,-0.2673446,0
0.6366557,0.3166657,-0.5381382,0
0.55808413,0.2857381,-0.1383099,0
0.5050179,0.21976034,-0.31349373,0
0.92321706,0.62551564,-0.83181435,0
1.269004,0.5850301,-1.0211132,0
0.9489166,0.44276533,-0.38401783,0
0.76217014,0.3543236,-0.3848902,0
0.690101,0.3725553,-0.326508,0
0.783761,0.32732245,0.25257182,0
0.62250745,0.30348316,-0.47804692,0
0.58447033,0.26945695,-0.24751979,0
0.41522497,0.25408176,-0.2999623,0
0.36262608,0.18952613,-0.17028064,0
0.76544845,0.36661834,-0.6981772,0
0.491117,0.29645377,-0.096719444,0
0.6085433,0.31930923,-0.057620168,0
0.39844054,0.357582,-0.717516,0
1.0124124,0.6881063,-1.8302369,0
0.78588706,0.36658874,-0.13865182,0
0.8091953,0.6979442,-1.2755477,0
0.34114715,0.15342721,-0.048244983,0
0.4825772,0.24907573,-0.40193212,0
0.6124658,0.45715684,-0.41824782,0
1.2439187,0.80664206,-1.2390736,0
0.5483243,0.2788741,-0.099885225,0
1.0540384,0.76508754,-0.48510706,0
0.4751825,0.22732276,-0.29420805,0
0.5513196,0.35954145,-0.36558765,0
0.81807846,0.31963274,-0.029844642,0
0.39820957,0.22850528,-0.39270118,0
0.8728302,0.38579422,-0.53500307,0
0.60184246,0.31103167,-0.37018847,0
1.1841234,0.78010905,-1.5511067,0
0.8602702,0.5274084,-0.58031076,0
0.83681273,0.467613,-0.43772805,0
0.6187181,0.39379826,-0.39132327,0
0.7801045,0.46566394,-0.6052549,0
0.7136666,0.41910583,-0.7015656,0
1.1506238,0.73722786,-1.2868649,0
1.4366195,0.79611754,-1.3167982,0
0.5018021,0.21381667,-0.07664013,0
0.26019123,0.16777933,0.06225142,0
0.51413834,0.26007938,-0.3499529,0
0.98745483,0.43331832,-0.62452847,0
0.6168393,0.32185563,-0.5002514,0
0.56810373,0.27110502,-0.1751642,0
0.39362606,0.15492886,0.029648602,0
0.876034,0.4542495,0.013125837,0
0.61871284,0.30162582,0.07747984,0
0.80868256,0.4929864,-0.1622298,0
0.853361,0.5530335,-0.6371955,0
0.59131336,0.3194102,-0.524224,0
0.7902252,0.38291183,-0.37494567,0
0.8532653,0.3447495,-0.40387952,0
1.3144369,0.7540143,-1.75446,0
0.7762283,0.3354424,-0.21973705,0
0.4314209,0.24982467,-0.19781522,0
0.6611446,0.60457945,0.58134884,0
0.4208269,0.19495903,-0.25813723,0
0.347322,0.18677557,0.04007855,0
0.6210744,0.3281486,-0.29696342,0
0.3555637,0.17777881,-0.0047504604,0
0.61591536,0.28104275,-0.11658022,0
0.7630447,0.33944774,-0.5268996,0
0.76187414,0.36863735,0.010714591,0
0.63578296,0.28413442,-0.43205327,0
0.8603671,0.4137758,-0.66589063,0
0.74053806,0.3411404,-0.2910376,0
0.72198725,0.35568032,-0.7295465,0
0.31104642,0.18055388,-0.098074585,0
0.5822025,0.2575629,-0.3121409,0
0.6248015,0.3050435,-0.6112162,0
0.807412,0.44711787,-0.548738,0
0.5603334,0.23789819,-0.60054314,0
0.97321737,0.47996688,-0.10564718,0
0.8586969,0.39328432,-0.7354144,0
1.2279673,2.8864152,4.274245,0
0.7995545,0.5147632,-0.5872957,0
0.6035023,0.3808464,-0.5974603,0
0.7103689,0.36424467,-0.4588681,0
0.47220963,0.22071941,0.1463522,0
0.99573773,0.6748227,-1.5511879,0
0.50187236,0.24114199,-0.0057486,0
0.39401913,0.19976708,-0.009902835,0
0.6391734,0.3218333,-0.123919606,0
1.2902627,0.7568013,-1.3283095,0
0.5428492,0.28140366,-0.037934273,0
0.6548118,0.38053113,-0.13912064,0
0.6875597,0.38033724,-0.07067582,0
0.77600145,0.64139247,0.20477402,0
0.68338317,0.45604748,-0.32513225,0
1.0253732,0.47696525,-0.47749078,0
0.44491136,0.28577486,-0.11707425,0
0.38777006,0.17248203,-0.16761851,0
0.70391834,0.33423972,-0.30620876,0
0.47911498,0.20176968,-0.18596646,0
0.9393538,0.54555404,-0.60567516,0
0.47832826,0.2740846,-0.24292473,0
0.5906076,0.3118004,-0.5271529,0
0.35511833,0.15804373,-0.030878514,0
1.4126586,0.91025764,-0.5974612,0
0.6951543,0.36088356,0.10944557,0
1.0453309,0.6996575,-0.2503333,0
1.2021577,1.5789256,2.2432737,0
0.64234036,0.27954027,-0.27041274,0
0.43679708,0.27315274,-0.34955215,0
0.533447,0.48713034,0.2911626,0
0.6161458,0.39135334,-0.4803874,0
0.5199291,0.26483005,-0.41515794,0
1.1907477,0.56744486,-1.4395607,0
0.34184656,0.15015596,-0.1921367,0
0.8482942,0.47041428,-0.7817776,0
0.7346094,0.3953387,-0.6848887,0
0.935454,0.4089504,-0.95439076,0
0.35805306,0.15713601,-0.1008991,0
0.36788124,0.1980989,-0.12724179,0
0.46765855,0.1680578,-0.12909219,0
0.7465857,0.38048354,-0.5750637,0
0.8613421,0.4574581,-0.50208825,0
1.20588,0.8077613,-1.2623696,0
0.49175262,0.23613942,-0.13536355,0
0.36091772,0.15532659,-0.115270376,0
1.0463365,0.69932944,-0.7666143,0
0.53559357,0.2415095,-0.32678428,0
0.37939197,0.18247747,-0.25003135,0
0.37983677,0.22114503,0.010276288,0
0.95940614,0.5132933,-0.7244793,0
1.0810627,0.7345318,-1.3194082,0
0.35919905,0.15606806,-0.17963657,0
0.7609315,0.3111439,-0.11693305,0
1.2807776,0.77355057,-0.62279385,0
1.0086845,0.48707423,-0.932763,0
0.29339245,0.19636913,-0.03110288,0
0.39490417,0.19046889,-0.04626125,0
1.1995372,0.8511814,-1.0645807,0
0.7236129,0.54488504,0.09284341,0
0.63827837,0.2912105,-0.22146475,0
0.8729913,0.42535412,-0.42175755,0
0.7010874,0.30314282,-0.33762017,0
0.5949253,0.32192734,-0.2690185,0
1.0260158,0.55676764,-0.72393596,0
0.7634312,0.46759573,-0.3668595,0
0.3198016,0.16115566,0.11271006,0
0.6491077,0.25437906,-0.55833733,0
0.86027366,0.40289977,-0.44020146,0
0.52811277,1.8246777,3.0337455,0
0.42665508,0.16733491,-0.1501312,0
0.59663814,0.25762394,-0.2828895,0
0.7813769,0.35450825,-0.22154498,0
0.9852161,0.6563727,-0.9797816,0
0.6788555,0.32882282,-0.2502511,0
0.6550524,0.43751654,-0.7743175,0
1.2304548,0.6034314,-0.85265523,0
0.46704477,0.24099444,-0.34888297,0
0.9554904,0.6363049,-0.265048,0
0.71157825,0.37001866,-0.24291599,0
0.83934915,0.50729394,-0.6348048,0
0.41976497,0.21151493,-0.1166234,0
1.353106,0.67462265,-1.4232041,0
0.3440334,0.20468439,-0.05517459,0
0.4529195,0.2882398,0.35518485,0
0.73442096,0.30892435,-0.07404804,0
0.24177338,0.12528867,0.014609918,0
0.6817651,0.37956887,-0.7161832,0
1.8318928,1.5601263,-1.3790231,0
1.1270521,0.5934139,-1.121728,0
2.0146608,1.9318062,-0.65649647,0
0.56123215,0.23785499,-0.2526711,0
0.65258855,0.34212708,-0.07704201,0
0.6240759,0.72799885,0.8116215,0
0.5486119,0.2622822,-0.1832076,0
0.70422095,0.31614557,0.18235797,0
0.7052472,0.41273087,-0.48090556,0
0.6752567,0.42390087,0.43382633,0
0.6412701,0.3191827,0.1416359,0
0.58141667,0.26538482,-0.23940346,0
0.42891526,0.21861771,-0.23540902,0
0.77726483,0.32723662,-0.5243499,0
1.2749372,0.6051339,-1.7426002,0
0.43094677,0.20596962,-0.15344624,0
1.273303,0.75535214,-1.0959766,0
1.1070154,0.6479648,-1.1120511,0
0.9989381,0.55298233,-0.35881847,0
0.67293304,0.30345768,-0.14388746,0
0.8840739,0.41996518,-0.5319451,0
1.1500409,0.6276296,-0.68605834,0
0.56260633,0.2637232,-0.20077819,0
0.6576199,0.35311532,-0.045443356,0
0.5130643,0.23941632,-0.14544487,0
1.2501307,0.7602786,-0.3648417,0
0.63989544,0.35538304,0.14288169,0
0.93958616,0.57128304,-0.51515085,0
0.53243744,0.39683065,-1.0499446,0
0.50648177,0.2555021,-0.26046842,0
0.55189866,0.26236063,-0.43289748,0
1.1353328,0.5656942,-0.87673926,0
0.7704113,0.4371609,-0.46037364,0
0.7450517,0.310176,-0.3253107,0
0.47251892,0.2290703,-0.09857872,0
0.8776767,0.5767032,-0.8917486,0
0.7751761,0.48542047,0.26514632,0
0.40225753,0.19980897,-0.03995949,0
0.40417093,0.34913045,-0.24451977,0
0.6272807,0.34598136,-0.037234783,0
0.595325,0.28956422,-0.1485408,0
0.807469,0.38021052,-0.75170076,0
0.76664823,0.41537338,-0.13050151,0
0.55188614,0.25789455,-0.54827607,0
0.63820356,0.302455,-0.30074024,0
0.45892593,0.23803861,-0.21647567,0
0.78773874,0.35656145,-0.14895731,0
0.58537465,0.320464,-0.32801306,0
0.5208665,0.28086105,0.26772246,0
0.71790296,0.32051122,-0.3620975,0
1.0112925,0.63480645,-0.8080707,0
1.0903263,0.6431534,-0.42429227,0
0.7315447,0.670217,0.7766211,0
0.64915866,0.27591,-0.028226256,0
0.99043953,0.60208,-0.53907377,0
0.8142072,0.49871206,-0.6798723,0
0.5068048,0.26282123,-0.1346721,0
0.37641338,0.14808473,-0.11938277,0
0.7099806,0.4972596,-0.10027623,0
1.3131833,0.8690738,-0.75317746,0
1.3118671,0.9799528,-1.3744864,0
0.63443464,0.60717005,0.6410177,0
1.0426867,0.48694456,-0.732819,0
0.46543014,0.19979198,-0.20223087,0
0.78521353,0.5739935,-0.5624935,0
0.5005746,0.47923458,-0.62830865,0
0.58967996,0.26613218,-0.26932758,0
0.7707693,0.68835896,0.6825751,0
1.2196145,0.5787666,-0.36191815,0
1.221867,1.3119365,-2.0532117,0
0.8180902,0.45420253,-0.2938608,0
0.8848693,0.4738888,-0.16921228,0
0.6604562,0.33490753,-0.37756228,0
0.59485847,0.24400623,0.08751708,0
0.7416316,0.36522824,-0.3513763,0
0.883762,0.3814482,-0.3434555,0
0.59810024,0.38864404,-0.18340978,0
1.0332249,0.6087161,-1.2406657,0
0.35433206,0.14528032,-0.060338378,0
0.9652435,0.47462973,-0.7838888,0
0.73620594,0.33744827,-0.41220358,0
0.36329013,0.16616027,0.15038207,0
0.3461851,0.15212701,-0.11124635,0
0.44352555,0.24659064,-0.21982595,0
0.61837417,0.46213627,-0.38297123,0
1.231387,0.6470157,-1.1927129,0
1.0692843,0.64880145,-0.75258774,0
0.7437703,0.42189437,-0.69739866,0
0.6278863,0.414429,-0.6910093,0
0.84070957,0.4845447,-0.7865241,0
0.6533603,0.37145716,-0.96681005,0
0.840283,0.58501005,-0.58928514,0
0.69921845,0.37005395,-0.34477952,0
0.61925685,0.40889052,-0.45226094,0
0.810718,0.4599834,-0.9376305,0
0.65614754,0.34027848,0.07969475,0
0.9892562,0.7423773,-0.6066908,0
1.2128543,0.5578841,-0.59457004,0
0.8195101,0.4938107,-0.41245493,0
0.7242531,0.36157456,-0.32370794,0
0.57387525,0.38916007,-0.7056553,0
1.1021152,0.7552543,-1.2961706,0
0.4738966,0.2603627,-0.15160784,0
0.9496607,0.49015388,-0.4883985,0
0.61126447,0.4882582,-0.7122133,0
0.42183533,0.20696405,-0.08450204,0
0.6322637,0.69563377,1.0112083,0
0.96828616,2.6707532,4.085467,0
1.0758486,0.5444901,-1.1523035,0
0.42350206,0.23623204,-0.32917666,0
2.0117798,1.3716221,-1.6615117,0
0.83111817,0.4547045,-0.41921407,0
0.47665378,0.17248285,-0.24609113,0
1.1447307,0.63224083,-0.729486,0
0.70076746,0.5068348,-0.36405766,0
0.48571426,0.25674742,-0.11254659,0
0.4586499,0.1941637,-0.12395424,0
1.2575272,0.7888448,-0.6945126,0
0.6957745,0.26711202,-0.03469038,0
0.46991757,0.22527035,-0.19714253,0
0.91196513,0.49424207,-0.59483606,0
0.4848177,0.2899636,-0.124979496,0
0.6117561,0.2717809,-0.10381678,0
0.4376826,0.2780434,-0.32790792,0
0.76854056,0.3530983,-0.31190354,0
0.5462656,0.2382159,-0.37596703,0
0.42840028,0.18819003,-0.08778477,0
0.822417,0.61452395,-1.20293,0
0.6824378,0.3362977,-0.43722218,0
0.5028582,0.21865001,-0.20301214,0
0.64547616,0.39438063,-0.37074614,0
0.85766786,0.491765,-0.37098655,0
0.5087603,0.21497506,-0.11758301,0
0.5147354,0.24412473,0.1059826,0
0.5122398,0.26202527,-0.44140017,0
0.80663896,0.36551768,-0.54909015,0
0.46159357,0.2835378,-0.09978667,0
0.5107056,0.34768912,-0.20041013,0
0.62433624,0.46131796,-0.27838725,0
0.44571555,0.27500197,-0.19692585,0
0.6374828,0.45092243,-0.24218509,0
0.5342576,0.3985278,-0.38205695,0
0.81989336,0.37922084,-0.44303942,0
0.505391,0.31478027,-0.09921858,0
0.62189746,0.38366643,-0.70311517,0
0.6985907,0.274806,-0.22475478,0
0.42715308,0.22937182,-0.2750048,0
0.7224539,0.57063764,-1.1496317,0
1.1648126,0.7378548,-0.9148766,0
0.57352823,0.27513003,-0.38137215,0
0.61119866,0.28291005,-0.41556785,0
0.7379584,1.0876527,1.5380288,0
0.829237,0.4925034,-1.1819029,0
0.9267577,0.57428104,-0.3157001,0
0.5167818,0.29758838,-0.00088888407,0
0.5201916,0.23752028,-0.40765244,0
0.33379552,0.15887232,0.16099358,0
1.0344137,0.76586324,-1.2450424,0
0.9178544,0.67140985,-0.19478232,0
0.46713328,0.2679184,-0.42501983,0
0.5401429,0.29026294,-0.22300485,0
0.902398,0.5616672,-0.6808844,0
1.0342561,1.0761578,-0.92753506,0
0.65598124,0.44840336,-0.4328251,0
0.7788735,0.38479802,-0.62240505,0
0.29496515,0.12969056,0.02311793,0
0.7923275,0.42479977,-0.40787017,0
0.85110587,0.44936877,-1.0733929,0
0.915996,0.48115903,-0.6885251,0
0.6113367,0.368663,-0.49391747,0
1.0213381,0.5313016,-0.98756784,0
0.65663266,0.38446993,-0.2274554,0
0.9375508,0.49682486,-0.5072385,0
1.05462,0.65935755,-0.9871973,0
1.1118933,0.8020039,-1.8573995,0
0.90363455,0.46707764,-0.30601394,0
0.37240013,0.2185437,-0.16295826,0
0.56667227,0.40227923,-0.44666693,0
0.93152434,0.8323727,0.7608782,0
0.3219054,0.14851774,-0.24964619,0
0.5421169,0.3303135,-0.37605983,0
0.60645515,0.31213528,-0.29281044,0
1.180331,1.1825007,-0.65946686,0
1.2943118,0.80504376,-1.3013318,0
0.5898918,0.31624654,-0.43731663,0
1.1998856,0.73794675,-0.59561074,0
0.3202667,0.27837065,-0.2537655,0
0.5316692,0.2383834,-0.11954534,0
0.4997432,0.39872605,0.6777886,0
0.8347731,0.45811704,-0.09694606,0
1.1275039,0.6632178,-0.56706136,0
0.49213704,0.2482732,0.051096797,0
0.72849107,0.41678974,-0.15180448,0
0.8103424,0.42018428,-0.0013423562,0
1.1004143,0.6280798,-0.57187325,0
1.541408,1.0086204,-2.5329225,0
0.53908104,0.23141816,-0.037406623,0
0.42737085,0.1919,-0.35615015,0
0.67201287,0.36910886,-0.41794655,0
0.7511675,0.36225462,-0.20549342,0
0.7745861,0.50496805,-1.0479083,0
0.61371297,0.40489098,-0.6178273,0
0.49870935,0.30813348,-0.24559662,0
1.2167597,0.8043807,-0.73443586,0
0.7179504,0.43103755,-0.57904434,0
0.6422395,0.32209277,-0.30554923,0
0.4092256,0.22365181,0.0625785,0
1.1927613,0.69429404,-1.7632473,0
0.585404,0.46517232,0.5002711,0
1.1063224,0.70429355,-0.53874815,0
0.61632967,0.3176257,-0.41391703,0
0.7121633,0.28405398,-0.35238698,0
0.67991495,0.3731651,-0.0990029,0
0.55471057,0.51403016,0.37756675,0
0.9787721,0.69384927,-1.2040539,0
0.5264943,0.29816434,0.25140512,0
0.71659553,0.31367406,-0.20213959,0
0.2825507,0.16860406,0.09770936,0
0.5641718,0.27111974,-0.19138423,0
1.2337615,0.5984389,-0.7662211,0
0.66061866,0.4387946,-0.002116263,0
1.00778,0.46027023,-0.24433464,0
0.5580689,0.21702583,0.093577236,0
0.5601722,0.24415816,-0.36280614,0
0.84247434,0.4709323,-0.8863118,0
0.67928094,0.36285132,-0.13158038,0
0.6912716,0.3859155,-0.694633,0
0.5239745,0.2096805,-0.035878748,0
0.5898769,0.30723822,-0.33972308,0
0.6928933,0.31381074,-0.49962014,0
0.9613632,0.43612453,-0.4076234,0
0.664649,0.3021993,-0.37004864,0
0.64653975,0.26505476,-0.43484893,0
0.49858764,0.25291756,0.04903853,0
0.34405747,0.1315708,-0.015343547,0
0.39577338,0.1914188,0.2252585,0
0.66835004,0.73038816,-0.5738071,0
0.7079715,0.31305864,-0.29970032,0
0.4265502,0.16937311,0.10390741,0
0.55331516,0.25928876,-0.11032441,0
0.7055443,0.5037694,-0.9290965,0
1.2978216,1.0734397,-1.902119,0
0.39646885,0.23061383,-0.18029106,0
1.1786174,0.63893336,-0.7251043,0
0.79670554,0.333723,-0.15464011,0
0.9479727,0.5181592,-0.9911097,0
0.53540015,0.25515193,-0.17128578,0
0.8664563,0.5406926,-0.35876778,0
0.8070427,0.55836856,-1.1929237,0
0.49736944,0.24097766,-0.26633054,0
0.8816571,0.4232581,-0.37823895,0
0.7674765,0.539785,-1.1384149,0
0.6301729,0.29365882,-0.1613566,0
0.79036146,0.4981277,-1.4368677,0
0.90628296,0.57090443,-0.6598378,0
1.506863,1.0383384,0.106036186,0
0.53724456,0.3554738,-0.76790756,0
0.54165506,0.33819455,-0.21251911,0
0.78009975,0.37105688,-0.35327208,0
1.377529,1.4838159,-1.860994,0
0.59235203,0.33753866,-0.6799266,0
0.56552964,0.30320376,-0.0129850805,0
0.50643575,0.20706734,-0.01799193,0
1.0576361,0.7277316,-1.1435544,0
1.0193624,0.5618118,-0.4126492,0
0.4952711,0.61209166,0.7455025,0
0.50558156,0.25214815,-0.4002148,0
0.8061839,0.32764477,-0.40774736,0
0.54268456,0.2898049,-0.3199462,0
1.0881143,0.53735125,-0.86609113,0
0.40051165,0.3482917,0.35961068,0
1.1519268,0.46856004,-0.8248063,0
0.6988792,0.41582587,-0.3814735,0
0.6506404,0.34210926,0.054857373,0
0.38197145,0.21174958,-0.18168855,0
0.45915782,0.20832375,-0.14979255,0
0.6348367,0.3539231,0.42505187,0
0.66266364,0.3407066,-0.5159545,0
1.325305,0.8516751,-1.3279848,0
0.4297781,0.18799382,-0.02490747,0
0.5316271,0.2779621,-0.37268263,0
0.7023784,0.40139523,-0.15668058,0
0.93503773,0.55895144,-0.6847086,0
0.60252845,0.34569985,-0.17606372,0
1.0029871,0.6283557,-1.3172902,0
0.62294006,0.2510821,-0.05587852,0
0.5438864,0.24790487,-0.4078343,0
1.1187978,0.695116,-1.0852507,0
0.61699766,0.2927022,0.009812593,0
1.0319171,0.68959504,-0.43865538,0
0.5456074,0.38412517,-0.8329201,0
0.8593642,0.37755972,-0.49857837,0
0.5525145,0.26441175,0.04184681,0
0.6574534,0.26724562,-0.33479357,0
1.2897668,1.2974147,-2.4308255,0
1.3004029,0.854566,0.21985602,0
0.5589161,0.24245736,0.0021062791,0
0.73184913,0.43929058,-0.45677596,0
0.834526,0.54603255,-0.9188214,0
0.49638483,0.29420665,-0.12472743,0
0.41366726,0.2100822,-0.24733022,0
0.6163292,0.29321885,0.10513401,0
0.46855256,0.24055216,-0.06714037,0
0.6246304,0.44249925,0.113728404,0
0.63352996,0.34550342,-0.4765049,0
1.9397587,1.1078252,-1.9028147,0
0.5090382,0.25981107,-0.577412,0
0.92675304,0.50813705,-0.8674447,0
0.59163797,0.32313967,-0.6215793,0
0.7372216,0.34803507,-0.27504075,0
0.4057511,0.15880309,-0.014749199,0
1.2793013,0.7571726,-1.2997031,0
1.2275207,1.1199639,-1.256059,0
0.42436516,0.22287978,-0.3343356,0
0.4149636,0.18185334,-0.40783638,0
0.42594525,0.23867112,-0.40246207,0
1.3054019,0.5824097,-0.69975924,0
0.603458,0.3175847,-0.67541015,0
1.193032,0.571764,-0.86320484,0
0.6070909,0.42509034,-0.19552621,0
0.8833433,0.33838612,0.096013784,0
0.88362783,0.4687208,-0.020366132,0
0.49691677,0.32099944,0.07028994,0
0.41269433,0.22077198,0.03253022,0
1.0529312,0.6441664,-0.9857128,0
0.8710602,0.6274691,-1.1925671,0
0.5928744,0.32982948,-0.3502052,0
0.45857778,0.27759105,0.22130936,0
0.4801861,0.23557362,-0.33315957,0
0.49412233,0.26357487,-0.3392565,0
0.6150364,0.28266066,0.05793655,0
0.45882407,0.3043588,-0.5264956,0
0.5531628,0.25015694,-0.18287653,0
0.62438047,0.3115885,-0.2260068,0
0.53183216,0.28507757,0.40657157,0
1.4846172,0.8493412,-1.8031458,0
1.2881325,0.6764157,-0.6030618,0
0.75057364,0.38833117,-0.68842983,0
1.0147122,2.9056892,4.907854,0
0.7192358,0.38670072,-0.06303245,0
0.8676468,0.5289855,-0.20334357,0
0.5764773,0.24491712,-0.12918347,0
0.41534024,0.20705806,-0.25850803,0
0.9034959,0.5697425,-0.85556525,0
0.47088048,0.17785339,-0.17391622,0
0.7195623,0.443375,-0.4099409,0
0.62608165,0.28540435,-0.36222157,0
0.8797227,0.47368944,-1.1568193,0
0.43576986,0.23549186,0.034172982,0
0.52089924,0.2612908,-0.3789091,0
0.799778,0.4991733,-0.6878638,0
1.2123663,0.9867664,-1.7851785,0
0.9349927,0.67294043,0.5475478,0
0.6523512,0.40389454,-0.91146946,0
0.89919543,0.44863662,-0.54109347,0
0.6172557,0.29008332,-0.20911488,0
0.42672846,0.27655715,-0.127953,0
0.3734409,0.15717594,-0.07601398,0
0.683399,0.45996788,-0.20454061,0
0.49296188,0.2161433,0.18149745,0
0.7936334,0.37420002,-0.5730777,0
0.5089867,0.24367483,-0.08216292,0
0.5271323,0.36272573,-0.2985902,0
0.6686729,0.38172722,-0.543345,0
0.67470104,0.42613325,-0.072561264,0
0.59433067,0.31467682,-0.08974913,0
1.1483865,0.6340015,-1.0901105,0
0.97005033,0.49445748,-0.52587616,0
1.1655514,0.8125603,-1.7815765,0
0.54254186,0.26310527,0.10375357,0
1.0696422,0.7545805,-1.4271026,0
0.4132162,0.1864407,-0.15888858,0
0.6764248,0.39260697,-0.55768645,0
1.119586,0.46282026,-0.52094537,0
1.110689,1.3042787,-0.34068263,0
0.74812406,0.3905077,-0.6594782,0
1.540884,0.98199916,-2.1141376,0
0.5025586,0.22128297,-0.1613464,0
0.5387094,0.27062112,0.07737887,0
0.97773826,0.58327425,-0.50421226,0
0.6280738,0.34862465,-0.22369173,0
0.47403026,0.17764682,-0.1636324,0
1.0158565,0.47862473,-1.0444053,0
0.4878062,0.23976628,-0.18545279,0
0.6022816,0.41157833,-0.22175786,0
1.7893286,1.249263,-1.0828559,0
0.5685122,0.34322563,-0.38280508,0
0.5797134,0.3345922,-0.4967181,0
1.090212,0.49639896,-0.49567094,0
0.6758887,0.35169888,-0.56230503,0
0.6708135,0.3078701,-0.47249004,0
0.73447704,0.5306328,0.35525125,0
0.4960181,0.31266358,-0.39756554,0
0.46669826,0.19267549,-0.24246305,0
0.9603471,0.68944985,-1.1871889,0
0.98106295,0.69450337,-1.1381397,0
0.6605413,0.33499327,-0.17045406,0
0.35024193,0.1888644,-0.122543395,0
0.48975194,0.2687241,-0.15720811,0
0.6767795,0.28622663,-0.4469781,0
0.5860903,0.30066037,-0.26571292,0
0.95326984,0.47806025,-0.5262401,0
0.5330886,0.24908535,-0.1804477,0
0.7132694,0.37749296,-0.473912,0
0.4586384,0.22834031,-0.14870301,0
0.804653,0.48831207,-0.9043306,0
0.7433567,0.5373155,-0.68190455,0
0.7957458,0.41878664,-0.30341762,0
0.5191975,0.19665936,-0.051606208,0
1.1552593,0.81710905,-0.9660946,0
1.3351984,0.71189076,-1.35305,0
1.7887956,1.2180415,-1.6168053,0
0.4874166,0.20419773,-0.21158013,0
0.37871546,0.18496907,-0.11163044,0
1.492646,0.95968634,-1.3950013,0
1.0736967,0.5664973,-0.7894559,0
0.55481184,0.23649731,-0.14487886,0
0.46591374,0.22381489,-0.01800549,0
0.6588975,0.34903038,-0.53073454,0
0.6848299,0.33134142,-0.39605892,0
0.59681857,0.3437396,-0.40679312,0
1.2983598,0.73024386,-0.21699691,0
0.6380883,0.28283286,-0.039537966,0
0.79564685,0.46897763,-0.5668101,0
0.5191954,0.2297576,-0.32786685,0
1.1625861,0.50582606,-0.5412977,0
0.571485,0.2507945,-0.16138473,0
1.102678,0.5787705,-0.22958249,0
0.77673626,0.53496855,0.30175436,0
0.86182076,0.42298377,-0.23429668,0
0.62324023,0.3088409,-0.20512325,0
0.41356725,0.2392062,-0.48457098,0
0.4584666,0.27974766,-0.52762663,0
0.5020708,0.20194477,-0.12756217,0
0.6410637,0.39890805,-0.68964815,0
0.63464385,0.31285182,-0.62452364,0
1.3041812,0.80480766,-0.68828523,0
1.6778457,1.1295375,-1.3679824,0
0.754156,0.4792871,-0.22719789,0
0.49821636,0.34031114,-0.6423489,0
0.5698014,0.26180676,-0.48546278,0
0.6071658,0.34568837,-0.25463626,0
0.6492893,0.43774801,-0.62245446,0
0.46601486,0.22946255,-0.048021346,0
0.6333845,0.25943735,-0.07592875,0
0.8628795,0.64689094,-1.1099002,0
0.5646273,0.27163178,-0.3284572,0
0.54054177,0.2411947,0.10340524,0
0.4591686,0.40087643,0.5081394,0
0.49933726,0.23397799,-0.36938208,0
0.661543,0.34837916,-0.38814744,0
0.9810204,0.48142856,-0.3649791,0
0.53939766,0.25810197,-0.5143025,0
0.54820055,0.2817538,-0.37907103,0
0.9591563,0.7307752,-0.27252555,0
1.2615662,0.91793495,-1.8577871,0
0.6057922,0.3206833,-0.15551811,0
0.5498028,0.3270376,-0.39362985,0
0.55141896,0.32084712,0.10719663,0
1.1496408,1.3171636,-0.63023776,0
0.4744072,0.25825426,0.24388844,0
0.47051784,0.27781788,0.0030634403,0
0.6694157,0.2901674,-0.12242252,0
0.6955186,0.32718578,-0.42397803,0
0.53565127,0.23655775,-0.16633165,0
0.48967183,0.27829045,-0.15604052,0
0.57030725,0.2799957,-0.2959715,0
0.7976348,0.96305203,1.3948998,0
0.67178184,0.34871367,-0.31500715,0
1.0778383,0.61498356,-1.2315817,0
0.66540915,0.2806075,-0.26578197,0
0.56280535,0.28153187,-0.38956398,0
0.6164276,0.34618777,-0.30722493,0
0.63451713,0.32070205,-0.25683892,0
0.55335516,0.46719497,0.5735714,0
0.39045334,0.21104392,-0.29161125,0
0.6146088,0.3104901,-0.24054244,0
0.6104376,0.33147955,-0.32575402,0
1.6811612,1.0808352,-2.105108,0
0.6159399,0.2698265,-0.25225908,0
0.7116986,0.3431268,-0.4202816,0
0.7025828,0.38099682,-0.37455347,0
